#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
DTL	POLE2	9606.ENSP00000355958	9606.ENSP00000216367	0	0	0	0	0.799	0	0.600	0.063	0.918
DTL	MYBL2	9606.ENSP00000355958	9606.ENSP00000217026	0	0	0	0	0.565	0	0	0.233	0.653
DTL	RNASEH2A	9606.ENSP00000355958	9606.ENSP00000221486	0	0	0	0	0.601	0	0	0	0.601
DTL	GMNN	9606.ENSP00000355958	9606.ENSP00000230056	0	0	0	0	0.721	0	0	0.725	0.920
DTL	NCAPH	9606.ENSP00000355958	9606.ENSP00000240423	0	0	0	0	0.628	0	0	0	0.628
DTL	NCAPG	9606.ENSP00000355958	9606.ENSP00000251496	0	0	0	0	0.930	0	0	0.142	0.938
DTL	GINS2	9606.ENSP00000355958	9606.ENSP00000253462	0	0	0	0	0.831	0	0	0.111	0.843
DTL	TROAP	9606.ENSP00000355958	9606.ENSP00000257909	0	0	0	0	0.569	0	0	0	0.569
DTL	KIF23	9606.ENSP00000355958	9606.ENSP00000260363	0	0	0	0	0.772	0	0	0.062	0.777
DTL	KIF11	9606.ENSP00000355958	9606.ENSP00000260731	0	0	0	0	0.845	0	0	0.175	0.867
DTL	NDC80	9606.ENSP00000355958	9606.ENSP00000261597	0	0	0	0	0.827	0	0	0.119	0.841
DTL	MCM4	9606.ENSP00000355958	9606.ENSP00000262105	0	0	0	0	0.866	0	0	0.275	0.898
DTL	PKMYT1	9606.ENSP00000355958	9606.ENSP00000262300	0	0	0	0	0.635	0	0	0.066	0.644
DTL	GINS1	9606.ENSP00000355958	9606.ENSP00000262460	0	0	0	0	0.555	0	0	0.096	0.580
DTL	MCM6	9606.ENSP00000355958	9606.ENSP00000264156	0	0	0	0	0.752	0	0	0.177	0.787
DTL	MCM2	9606.ENSP00000355958	9606.ENSP00000265056	0	0	0	0	0.856	0	0	0.480	0.922
DTL	NUF2	9606.ENSP00000355958	9606.ENSP00000271452	0	0	0	0	0.790	0	0	0.115	0.806
DTL	FANCD2	9606.ENSP00000355958	9606.ENSP00000287647	0	0	0	0	0.555	0	0	0.201	0.629
DTL	TPX2	9606.ENSP00000355958	9606.ENSP00000300403	0	0	0	0	0.821	0	0	0.232	0.856
DTL	EZH2	9606.ENSP00000355958	9606.ENSP00000320147	0	0	0	0	0.726	0	0	0.094	0.741
DTL	FOXM1	9606.ENSP00000355958	9606.ENSP00000342307	0	0	0	0	0.795	0	0	0.142	0.816
DTL	E2F1	9606.ENSP00000355958	9606.ENSP00000345571	0	0	0	0	0.542	0	0	0.217	0.626
DTL	TCF19	9606.ENSP00000355958	9606.ENSP00000365433	0	0	0	0	0.348	0	0	0.256	0.494
DTL	FAM83D	9606.ENSP00000355958	9606.ENSP00000481110	0	0	0	0	0.552	0	0	0	0.552
DTL	ECT2	9606.ENSP00000355958	9606.ENSP00000376457	0	0	0	0	0.637	0	0	0.103	0.661
DTL	STIL	9606.ENSP00000355958	9606.ENSP00000360944	0	0	0	0	0.692	0	0	0	0.692
DTL	RAD54L	9606.ENSP00000355958	9606.ENSP00000361043	0	0	0	0	0.700	0	0	0	0.700
DTL	MKI67	9606.ENSP00000355958	9606.ENSP00000357643	0	0	0	0	0.703	0	0	0.063	0.710
DTL	HELLS	9606.ENSP00000355958	9606.ENSP00000377601	0	0	0	0	0.776	0	0	0	0.776
DTL	KIF4A	9606.ENSP00000355958	9606.ENSP00000363524	0	0	0	0	0.777	0	0	0.123	0.796
DTL	HJURP	9606.ENSP00000355958	9606.ENSP00000414109	0	0	0	0	0.783	0	0	0.127	0.802
DTL	KIF2C	9606.ENSP00000355958	9606.ENSP00000361298	0	0	0	0	0.789	0	0	0.166	0.817
DTL	HMMR	9606.ENSP00000355958	9606.ENSP00000377492	0	0	0	0	0.804	0	0	0.105	0.817
DTL	ZWINT	9606.ENSP00000355958	9606.ENSP00000363055	0	0	0	0	0.817	0	0	0.066	0.821
DTL	UBE2T	9606.ENSP00000355958	9606.ENSP00000356243	0	0	0	0	0.781	0	0	0.218	0.822
DTL	NEK2	9606.ENSP00000355958	9606.ENSP00000355966	0	0	0	0	0.788	0	0	0.203	0.824
DTL	KIF20A	9606.ENSP00000355958	9606.ENSP00000378356	0	0	0	0	0.808	0	0	0.125	0.825
DTL	MCM3	9606.ENSP00000355958	9606.ENSP00000480987	0	0	0	0	0.808	0	0	0.247	0.849
DTL	TTK	9606.ENSP00000355958	9606.ENSP00000358813	0	0	0	0	0.845	0	0	0.066	0.849
DTL	TOP2A	9606.ENSP00000355958	9606.ENSP00000411532	0	0	0	0	0.826	0	0	0.178	0.851
DTL	NUSAP1	9606.ENSP00000355958	9606.ENSP00000453403	0	0	0	0	0.829	0	0	0.230	0.863
DTNA	SNAP25	9606.ENSP00000470152	9606.ENSP00000254976	0	0	0	0	0.191	0	0	0.352	0.453
DTNA	MAGEC2	9606.ENSP00000470152	9606.ENSP00000354660	0	0	0	0	0	0	0	0.537	0.537
DUOX1	DUOX2	9606.ENSP00000317997	9606.ENSP00000475084	0	0	0	0.979	0.082	0	0.800	0.967	0.812
DUOX1	DUOXA2	9606.ENSP00000317997	9606.ENSP00000319705	0	0	0	0	0.062	0.369	0.800	0.974	0.996
DUOX2	DUOXA2	9606.ENSP00000475084	9606.ENSP00000319705	0	0	0	0	0.416	0.595	0.800	0.987	0.999
DUOX2	LCN2	9606.ENSP00000475084	9606.ENSP00000362108	0	0	0	0	0.124	0	0	0.381	0.434
DUOXA2	TESC	9606.ENSP00000319705	9606.ENSP00000334785	0	0	0	0	0	0.059	0	0.533	0.541
DUSP9	MAPK13	9606.ENSP00000345853	9606.ENSP00000211287	0	0	0	0	0	0.188	0.600	0.402	0.789
DUSP9	IGF2BP2	9606.ENSP00000345853	9606.ENSP00000371634	0	0	0	0	0.049	0	0	0.456	0.460
DYNC1I1	SNAP25	9606.ENSP00000320130	9606.ENSP00000254976	0	0	0	0	0.315	0	0	0.203	0.431
DYNC1I1	TUBB4A	9606.ENSP00000320130	9606.ENSP00000264071	0	0	0	0	0.172	0.156	0.600	0.120	0.721
DYNC1I1	RAB6B	9606.ENSP00000320130	9606.ENSP00000285208	0	0	0	0	0.159	0	0.600	0.055	0.654
E2F1	MYBL2	9606.ENSP00000345571	9606.ENSP00000217026	0	0	0	0	0.546	0.365	0	0.498	0.842
E2F1	MCM4	9606.ENSP00000345571	9606.ENSP00000262105	0	0	0	0	0.253	0.062	0	0.407	0.548
E2F1	PKMYT1	9606.ENSP00000345571	9606.ENSP00000262300	0	0	0	0	0.540	0	0	0.239	0.635
E2F1	MCM6	9606.ENSP00000345571	9606.ENSP00000264156	0	0	0	0	0.218	0.062	0	0.364	0.493
E2F1	UBE2S	9606.ENSP00000345571	9606.ENSP00000264552	0	0	0	0	0.213	0.070	0	0.454	0.566
E2F1	MCM2	9606.ENSP00000345571	9606.ENSP00000265056	0	0	0	0	0.392	0.104	0	0.456	0.678
E2F1	LEF1	9606.ENSP00000345571	9606.ENSP00000265165	0	0	0	0	0	0.297	0	0.460	0.605
E2F1	IGF2BP1	9606.ENSP00000345571	9606.ENSP00000290341	0	0	0	0	0.082	0.102	0	0.356	0.422
E2F1	TPX2	9606.ENSP00000345571	9606.ENSP00000300403	0	0	0	0	0.346	0	0	0.150	0.420
E2F1	EZH2	9606.ENSP00000345571	9606.ENSP00000320147	0	0	0	0	0.171	0.291	0.900	0.558	0.970
E2F1	FOXM1	9606.ENSP00000345571	9606.ENSP00000342307	0	0	0	0	0.349	0.062	0	0.468	0.647
E2F1	KIF20A	9606.ENSP00000345571	9606.ENSP00000378356	0	0	0	0	0.324	0	0	0.167	0.413
E2F1	TCF19	9606.ENSP00000345571	9606.ENSP00000365433	0	0	0	0	0.350	0	0	0.144	0.420
E2F1	HELLS	9606.ENSP00000345571	9606.ENSP00000377601	0	0	0	0	0.188	0.115	0	0.261	0.422
E2F1	RAD54L	9606.ENSP00000345571	9606.ENSP00000361043	0	0	0	0	0.341	0.115	0	0.103	0.431
E2F1	TOP2A	9606.ENSP00000345571	9606.ENSP00000411532	0	0	0	0	0.296	0	0	0.232	0.436
E2F1	KIF2C	9606.ENSP00000345571	9606.ENSP00000361298	0	0	0	0	0.398	0	0	0.126	0.452
E2F1	MKI67	9606.ENSP00000345571	9606.ENSP00000357643	0	0	0	0	0.305	0	0	0.299	0.492
E2F1	MCM3	9606.ENSP00000345571	9606.ENSP00000480987	0	0	0	0	0.320	0.062	0	0.455	0.622
ECT2	YBX2	9606.ENSP00000376457	9606.ENSP00000007699	0	0	0	0	0.051	0.270	0	0.242	0.429
ECT2	TRIP13	9606.ENSP00000376457	9606.ENSP00000166345	0	0	0	0	0.607	0	0	0.135	0.646
ECT2	GMNN	9606.ENSP00000376457	9606.ENSP00000230056	0	0	0	0	0.353	0	0	0.159	0.433
ECT2	NCAPH	9606.ENSP00000376457	9606.ENSP00000240423	0	0	0	0	0.534	0	0	0.147	0.586
ECT2	NCAPG	9606.ENSP00000376457	9606.ENSP00000251496	0	0	0	0	0.881	0	0	0.302	0.913
ECT2	KIF23	9606.ENSP00000376457	9606.ENSP00000260363	0	0	0	0	0.866	0.711	0.900	0.936	0.999
ECT2	KIF11	9606.ENSP00000376457	9606.ENSP00000260731	0	0	0	0	0.916	0.059	0	0.358	0.945
ECT2	NDC80	9606.ENSP00000376457	9606.ENSP00000261597	0	0	0	0	0.912	0	0	0.146	0.922
ECT2	MCM4	9606.ENSP00000376457	9606.ENSP00000262105	0	0	0	0	0.510	0	0	0.095	0.538
ECT2	PRR11	9606.ENSP00000376457	9606.ENSP00000262293	0	0	0	0	0.378	0	0	0.096	0.414
ECT2	MCM6	9606.ENSP00000376457	9606.ENSP00000264156	0	0	0	0	0.398	0	0	0.150	0.466
ECT2	MCM2	9606.ENSP00000376457	9606.ENSP00000265056	0	0	0	0	0.466	0	0	0.193	0.551
ECT2	SPDL1	9606.ENSP00000376457	9606.ENSP00000265295	0	0	0	0	0.830	0	0	0.090	0.838
ECT2	NUF2	9606.ENSP00000376457	9606.ENSP00000271452	0	0	0	0	0.732	0	0	0.322	0.811
ECT2	SKA1	9606.ENSP00000376457	9606.ENSP00000285116	0	0	0	0	0.683	0	0	0.156	0.721
ECT2	TPX2	9606.ENSP00000376457	9606.ENSP00000300403	0	0	0	0	0.822	0	0	0.321	0.874
ECT2	EZH2	9606.ENSP00000376457	9606.ENSP00000320147	0	0	0	0	0.360	0	0	0.134	0.423
ECT2	TACC3	9606.ENSP00000376457	9606.ENSP00000326550	0	0	0	0	0.681	0	0	0.195	0.732
ECT2	FOXM1	9606.ENSP00000376457	9606.ENSP00000342307	0	0	0	0	0.399	0.148	0	0.249	0.582
ECT2	MAP2	9606.ENSP00000376457	9606.ENSP00000353508	0	0	0	0	0	0.151	0	0.547	0.599
ECT2	NEK2	9606.ENSP00000376457	9606.ENSP00000355966	0	0	0	0	0.801	0	0	0.389	0.873
ECT2	MKI67	9606.ENSP00000376457	9606.ENSP00000357643	0	0	0	0	0.736	0.270	0	0.213	0.835
ECT2	TTK	9606.ENSP00000376457	9606.ENSP00000358813	0	0	0	0	0.855	0	0	0.286	0.892
ECT2	STIL	9606.ENSP00000376457	9606.ENSP00000360944	0	0	0	0	0.570	0	0	0.101	0.597
ECT2	KIF2C	9606.ENSP00000376457	9606.ENSP00000361298	0	0	0	0	0.575	0.059	0	0.371	0.727
ECT2	ZWINT	9606.ENSP00000376457	9606.ENSP00000363055	0	0	0	0	0.673	0	0	0.164	0.714
ECT2	KIF4A	9606.ENSP00000376457	9606.ENSP00000363524	0	0	0	0	0.781	0.059	0	0.576	0.905
ECT2	HELLS	9606.ENSP00000376457	9606.ENSP00000377601	0	0	0	0	0.487	0.061	0	0	0.498
ECT2	MCM3	9606.ENSP00000376457	9606.ENSP00000480987	0	0	0	0	0.527	0	0	0.142	0.577
ECT2	HJURP	9606.ENSP00000376457	9606.ENSP00000414109	0	0	0	0	0.412	0	0	0.375	0.617
ECT2	HMMR	9606.ENSP00000376457	9606.ENSP00000377492	0	0	0	0	0.800	0	0	0.264	0.846
ECT2	NUSAP1	9606.ENSP00000376457	9606.ENSP00000453403	0	0	0	0	0.884	0	0	0.335	0.920
ECT2	TOP2A	9606.ENSP00000376457	9606.ENSP00000411532	0	0	0	0	0.882	0.270	0	0.368	0.941
ECT2	KIF20A	9606.ENSP00000376457	9606.ENSP00000378356	0	0	0	0	0.862	0.118	0	0.651	0.953
EEF1A2	PKM	9606.ENSP00000217182	9606.ENSP00000320171	0	0	0	0	0.206	0.309	0	0.166	0.503
EGLN3	P4HA2	9606.ENSP00000250457	9606.ENSP00000384999	0	0	0	0	0.146	0	0	0.376	0.444
EGLN3	PKM	9606.ENSP00000250457	9606.ENSP00000320171	0	0	0	0	0.062	0.270	0	0.964	0.973
EHF	PCDH17	9606.ENSP00000435835	9606.ENSP00000367151	0	0	0	0	0	0.059	0	0.452	0.462
EHF	RAB11FIP4	9606.ENSP00000435835	9606.ENSP00000482620	0	0	0	0	0.062	0	0	0.397	0.410
ENAH	OSBPL3	9606.ENSP00000355809	9606.ENSP00000315410	0	0	0	0	0	0	0	0.500	0.500
ENAH	FLNC	9606.ENSP00000355809	9606.ENSP00000327145	0	0	0	0	0.098	0.131	0	0.317	0.418
ENAH	ESRP1	9606.ENSP00000355809	9606.ENSP00000405738	0	0	0	0	0.075	0	0	0.765	0.773
ENO2	PYGB	9606.ENSP00000437402	9606.ENSP00000216962	0.057	0	0	0	0.507	0.164	0	0.187	0.642
ENO2	PFKFB4	9606.ENSP00000437402	9606.ENSP00000232375	0	0	0	0	0	0	0	0.443	0.443
ENO2	SNAP25	9606.ENSP00000437402	9606.ENSP00000254976	0	0	0	0	0.175	0.152	0	0.332	0.492
ENO2	NTS	9606.ENSP00000437402	9606.ENSP00000256010	0	0	0	0	0.062	0	0	0.460	0.471
ENO2	THY1	9606.ENSP00000437402	9606.ENSP00000284240	0	0	0	0	0.108	0	0	0.409	0.450
ENO2	HK2	9606.ENSP00000437402	9606.ENSP00000290573	0	0	0	0	0.065	0	0	0.487	0.500
ENO2	GLUL	9606.ENSP00000437402	9606.ENSP00000307900	0.043	0	0	0	0.054	0.056	0	0.418	0.436
ENO2	PKM	9606.ENSP00000437402	9606.ENSP00000320171	0.111	0	0	0	0.526	0.057	0.900	0.636	0.982
ENO2	HKDC1	9606.ENSP00000437402	9606.ENSP00000346643	0	0	0	0	0.065	0	0	0.404	0.419
ENO2	MAP2	9606.ENSP00000437402	9606.ENSP00000353508	0	0	0	0	0.118	0.062	0	0.681	0.713
ENO2	PFKP	9606.ENSP00000437402	9606.ENSP00000370517	0.081	0	0	0	0.455	0	0	0.609	0.787
ENO2	G6PD	9606.ENSP00000437402	9606.ENSP00000377192	0.047	0	0	0	0.083	0	0.800	0.358	0.873
ENTPD2	GMNN	9606.ENSP00000347213	9606.ENSP00000230056	0	0	0	0	0	0	0	0.603	0.603
ENTPD2	SNAP25	9606.ENSP00000347213	9606.ENSP00000254976	0	0	0	0	0.056	0.056	0	0.475	0.492
ENTPD2	PKM	9606.ENSP00000347213	9606.ENSP00000320171	0	0	0	0	0.062	0	0.900	0.155	0.913
ENTPD2	HKDC1	9606.ENSP00000347213	9606.ENSP00000346643	0	0	0	0	0	0	0	0.503	0.503
ENTPD2	ITPR3	9606.ENSP00000347213	9606.ENSP00000363435	0	0	0	0	0.065	0	0	0.583	0.594
EPCAM	ITGB4	9606.ENSP00000263735	9606.ENSP00000200181	0	0	0	0	0.088	0	0	0.469	0.495
EPCAM	SOX9	9606.ENSP00000263735	9606.ENSP00000245479	0	0	0	0	0.065	0	0	0.595	0.605
EPCAM	SPP1	9606.ENSP00000263735	9606.ENSP00000378517	0	0	0	0	0.062	0	0	0.390	0.403
EPCAM	MMP9	9606.ENSP00000263735	9606.ENSP00000361405	0	0	0	0	0	0	0	0.429	0.429
EPCAM	EZH2	9606.ENSP00000263735	9606.ENSP00000320147	0	0	0	0	0.062	0	0	0.421	0.433
EPCAM	MKI67	9606.ENSP00000263735	9606.ENSP00000357643	0	0	0	0	0.072	0	0	0.535	0.550
EPCAM	GPC3	9606.ENSP00000263735	9606.ENSP00000377836	0	0	0	0	0.076	0	0	0.561	0.577
EPCAM	LGR5	9606.ENSP00000263735	9606.ENSP00000266674	0	0	0	0	0	0	0	0.690	0.690
EPCAM	THY1	9606.ENSP00000263735	9606.ENSP00000284240	0	0	0	0	0	0	0	0.707	0.707
EPCAM	ESRP1	9606.ENSP00000263735	9606.ENSP00000405738	0	0	0	0	0.584	0	0	0.396	0.738
EPCAM	TSPAN8	9606.ENSP00000263735	9606.ENSP00000377003	0	0	0	0	0.138	0	0	0.806	0.825
EPHB2	SOX9	9606.ENSP00000363763	9606.ENSP00000245479	0	0	0	0	0.076	0.061	0	0.391	0.425
EPHB2	NCAPG	9606.ENSP00000363763	9606.ENSP00000251496	0	0	0	0	0.799	0	0	0.044	0.799
EPHB2	KIF11	9606.ENSP00000363763	9606.ENSP00000260731	0	0	0	0	0.818	0.104	0	0.062	0.833
EPHB2	NDC80	9606.ENSP00000363763	9606.ENSP00000261597	0	0	0	0	0.464	0	0	0	0.463
EPHB2	PRR11	9606.ENSP00000363763	9606.ENSP00000262293	0	0	0	0	0.413	0	0	0	0.412
EPHB2	LGR5	9606.ENSP00000363763	9606.ENSP00000266674	0	0	0	0	0	0.089	0	0.615	0.634
EPHB2	TACC3	9606.ENSP00000363763	9606.ENSP00000326550	0	0	0	0	0.813	0	0	0.053	0.815
EPHB2	TTK	9606.ENSP00000363763	9606.ENSP00000358813	0	0	0	0.542	0.651	0	0	0.186	0.675
EPHB2	MMP9	9606.ENSP00000363763	9606.ENSP00000361405	0	0	0	0	0	0.213	0.900	0.194	0.931
EPHB2	VLDLR	9606.ENSP00000363763	9606.ENSP00000371532	0	0	0	0	0	0.056	0	0.404	0.414
EPHB2	SEMA5B	9606.ENSP00000363763	9606.ENSP00000389588	0	0	0	0	0.065	0.061	0	0.395	0.423
EPHB2	NUSAP1	9606.ENSP00000363763	9606.ENSP00000453403	0	0	0	0	0.476	0	0	0	0.476
ESRP1	VWF	9606.ENSP00000405738	9606.ENSP00000261405	0	0	0	0	0	0	0.600	0	0.600
ESRP1	OSBPL3	9606.ENSP00000405738	9606.ENSP00000315410	0	0	0	0	0	0	0	0.421	0.421
ESRP1	TTK	9606.ENSP00000405738	9606.ENSP00000358813	0	0	0	0	0.065	0	0	0.469	0.482
ESRP1	TEAD2	9606.ENSP00000405738	9606.ENSP00000472109	0	0	0	0	0.076	0	0	0.382	0.404
EZH2	MYBL2	9606.ENSP00000320147	9606.ENSP00000217026	0	0	0	0	0.343	0.078	0	0.413	0.614
EZH2	SOX4	9606.ENSP00000320147	9606.ENSP00000244745	0	0	0	0	0.072	0.059	0	0.903	0.908
EZH2	SOX9	9606.ENSP00000320147	9606.ENSP00000245479	0	0	0	0	0.049	0.059	0	0.404	0.420
EZH2	NCAPG	9606.ENSP00000320147	9606.ENSP00000251496	0	0	0	0	0.809	0	0	0.100	0.820
EZH2	GINS2	9606.ENSP00000320147	9606.ENSP00000253462	0	0	0	0	0.546	0	0	0.067	0.558
EZH2	KIF23	9606.ENSP00000320147	9606.ENSP00000260363	0	0	0	0	0.494	0.057	0	0.152	0.560
EZH2	KIF11	9606.ENSP00000320147	9606.ENSP00000260731	0	0	0	0	0.583	0.057	0	0.167	0.644
EZH2	MCM4	9606.ENSP00000320147	9606.ENSP00000262105	0	0	0	0	0.323	0.064	0	0.164	0.424
EZH2	WDR76	9606.ENSP00000320147	9606.ENSP00000263795	0	0	0	0	0.137	0.432	0	0.041	0.489
EZH2	MCM6	9606.ENSP00000320147	9606.ENSP00000264156	0	0	0	0	0.361	0.064	0	0.205	0.484
EZH2	MCM2	9606.ENSP00000320147	9606.ENSP00000265056	0	0	0	0	0.364	0.064	0	0.193	0.478
EZH2	LEF1	9606.ENSP00000320147	9606.ENSP00000265165	0	0	0	0	0.062	0	0	0.493	0.504
EZH2	NUF2	9606.ENSP00000320147	9606.ENSP00000271452	0	0	0	0	0.337	0	0	0.136	0.403
EZH2	TPX2	9606.ENSP00000320147	9606.ENSP00000300403	0	0	0	0	0.627	0.043	0	0.170	0.678
EZH2	STMN1	9606.ENSP00000320147	9606.ENSP00000410452	0	0	0	0	0.155	0	0	0.325	0.405
EZH2	MMP9	9606.ENSP00000320147	9606.ENSP00000361405	0	0	0	0	0	0	0	0.421	0.420
EZH2	MCM3	9606.ENSP00000320147	9606.ENSP00000480987	0	0	0	0	0.290	0.064	0	0.218	0.435
EZH2	IGF2BP2	9606.ENSP00000320147	9606.ENSP00000371634	0	0	0	0	0.088	0	0	0.454	0.481
EZH2	HJURP	9606.ENSP00000320147	9606.ENSP00000414109	0	0	0	0	0.521	0	0	0.122	0.561
EZH2	KIF2C	9606.ENSP00000320147	9606.ENSP00000361298	0	0	0	0	0.553	0.057	0	0.081	0.579
EZH2	KIF4A	9606.ENSP00000320147	9606.ENSP00000363524	0	0	0	0	0.528	0.057	0	0.154	0.591
EZH2	KIF20A	9606.ENSP00000320147	9606.ENSP00000378356	0	0	0	0	0.576	0.058	0	0.074	0.599
EZH2	RAD54L	9606.ENSP00000320147	9606.ENSP00000361043	0	0	0	0	0.531	0.153	0	0.070	0.599
EZH2	HELLS	9606.ENSP00000320147	9606.ENSP00000377601	0	0	0	0	0.375	0.154	0	0.332	0.616
EZH2	HMMR	9606.ENSP00000320147	9606.ENSP00000377492	0	0	0	0	0.560	0.059	0	0.181	0.631
EZH2	ZWINT	9606.ENSP00000320147	9606.ENSP00000363055	0	0	0	0	0.614	0	0	0.103	0.639
EZH2	NUSAP1	9606.ENSP00000320147	9606.ENSP00000453403	0	0	0	0	0.644	0	0	0.148	0.683
EZH2	TTK	9606.ENSP00000320147	9606.ENSP00000358813	0	0	0	0	0.671	0	0	0.181	0.719
EZH2	MKI67	9606.ENSP00000320147	9606.ENSP00000357643	0	0	0	0	0.538	0.128	0	0.411	0.742
EZH2	TOP2A	9606.ENSP00000320147	9606.ENSP00000411532	0	0	0	0	0.700	0.043	0	0.377	0.805
EZH2	FOXM1	9606.ENSP00000320147	9606.ENSP00000342307	0	0	0	0	0.342	0.296	0	0.709	0.854
F13A1	VWF	9606.ENSP00000264870	9606.ENSP00000261405	0	0	0	0	0.231	0	0	0.363	0.489
FAM83D	TRIP13	9606.ENSP00000481110	9606.ENSP00000166345	0	0	0	0	0.536	0	0	0.140	0.584
FAM83D	MYBL2	9606.ENSP00000481110	9606.ENSP00000217026	0	0	0	0	0.511	0	0	0.125	0.554
FAM83D	NCAPH	9606.ENSP00000481110	9606.ENSP00000240423	0	0	0	0	0.586	0	0	0.233	0.669
FAM83D	NCAPG	9606.ENSP00000481110	9606.ENSP00000251496	0	0	0	0	0.566	0	0	0.095	0.591
FAM83D	TROAP	9606.ENSP00000481110	9606.ENSP00000257909	0	0	0	0	0.631	0	0	0	0.631
FAM83D	KIF23	9606.ENSP00000481110	9606.ENSP00000260363	0	0	0	0	0.737	0	0	0.155	0.768
FAM83D	KIF11	9606.ENSP00000481110	9606.ENSP00000260731	0	0	0	0	0.584	0	0	0.245	0.673
FAM83D	NDC80	9606.ENSP00000481110	9606.ENSP00000261597	0	0	0	0	0.651	0	0	0	0.651
FAM83D	SPDL1	9606.ENSP00000481110	9606.ENSP00000265295	0	0	0	0	0.573	0	0	0.134	0.615
FAM83D	NUF2	9606.ENSP00000481110	9606.ENSP00000271452	0	0	0	0	0.579	0	0	0.252	0.671
FAM83D	SKA1	9606.ENSP00000481110	9606.ENSP00000285116	0	0	0	0	0.546	0	0	0.265	0.652
FAM83D	TPX2	9606.ENSP00000481110	9606.ENSP00000300403	0	0	0	0	0.771	0	0	0.369	0.849
FAM83D	FOXM1	9606.ENSP00000481110	9606.ENSP00000342307	0	0	0	0	0.565	0	0	0.167	0.622
FAM83D	NEK2	9606.ENSP00000481110	9606.ENSP00000355966	0	0	0	0	0.611	0	0	0.372	0.745
FAM83D	UBE2T	9606.ENSP00000481110	9606.ENSP00000356243	0	0	0	0	0.411	0	0	0	0.410
FAM83D	MKI67	9606.ENSP00000481110	9606.ENSP00000357643	0	0	0	0	0.533	0.270	0	0.060	0.651
FAM83D	TTK	9606.ENSP00000481110	9606.ENSP00000358813	0	0	0	0	0.564	0	0	0.167	0.621
FAM83D	KIF2C	9606.ENSP00000481110	9606.ENSP00000361298	0	0	0	0	0.585	0	0	0.341	0.715
FAM83D	ZWINT	9606.ENSP00000481110	9606.ENSP00000363055	0	0	0	0	0.549	0	0	0.169	0.609
FAM83D	KIF4A	9606.ENSP00000481110	9606.ENSP00000363524	0	0	0	0	0.660	0	0	0.651	0.876
FAM83D	HMMR	9606.ENSP00000481110	9606.ENSP00000377492	0	0	0	0	0.559	0.739	0	0.576	0.947
FAM83D	HELLS	9606.ENSP00000481110	9606.ENSP00000377601	0	0	0	0	0.195	0	0	0.348	0.453
FAM83D	KIF20A	9606.ENSP00000481110	9606.ENSP00000378356	0	0	0	0	0.701	0.270	0	0.223	0.816
FAM83D	TOP2A	9606.ENSP00000481110	9606.ENSP00000411532	0	0	0	0	0.739	0	0	0.164	0.772
FAM83D	HJURP	9606.ENSP00000481110	9606.ENSP00000414109	0	0	0	0	0.446	0	0	0.184	0.529
FAM83D	NUSAP1	9606.ENSP00000481110	9606.ENSP00000453403	0	0	0	0	0.586	0	0	0.091	0.607
FANCD2	NCAPH	9606.ENSP00000287647	9606.ENSP00000240423	0	0	0	0	0.574	0	0	0	0.574
FANCD2	NCAPG	9606.ENSP00000287647	9606.ENSP00000251496	0	0	0	0	0.701	0	0	0.044	0.702
FANCD2	GINS2	9606.ENSP00000287647	9606.ENSP00000253462	0	0	0	0	0.521	0	0	0.108	0.555
FANCD2	KIF23	9606.ENSP00000287647	9606.ENSP00000260363	0	0	0	0	0.403	0	0	0.111	0.446
FANCD2	KIF11	9606.ENSP00000287647	9606.ENSP00000260731	0	0	0	0	0.581	0	0	0.090	0.602
FANCD2	NDC80	9606.ENSP00000287647	9606.ENSP00000261597	0	0	0	0	0.428	0	0	0.081	0.452
FANCD2	MCM4	9606.ENSP00000287647	9606.ENSP00000262105	0	0	0	0	0.294	0.486	0	0.405	0.765
FANCD2	GINS1	9606.ENSP00000287647	9606.ENSP00000262460	0	0	0	0	0.432	0	0	0.132	0.486
FANCD2	MCM6	9606.ENSP00000287647	9606.ENSP00000264156	0	0	0	0	0.246	0.270	0	0.240	0.545
FANCD2	MCM2	9606.ENSP00000287647	9606.ENSP00000265056	0	0	0	0	0.307	0.493	0	0.901	0.962
FANCD2	MMS22L	9606.ENSP00000287647	9606.ENSP00000275053	0	0	0	0	0.310	0	0	0.230	0.446
FANCD2	GINS4	9606.ENSP00000287647	9606.ENSP00000276533	0	0	0	0	0.428	0	0	0.262	0.560
FANCD2	NEK2	9606.ENSP00000287647	9606.ENSP00000355966	0	0	0	0	0.304	0	0	0.200	0.419
FANCD2	FOXM1	9606.ENSP00000287647	9606.ENSP00000342307	0	0	0	0	0.357	0.058	0	0.142	0.435
FANCD2	KIF4A	9606.ENSP00000287647	9606.ENSP00000363524	0	0	0	0	0.443	0	0	0.053	0.450
FANCD2	KIF20A	9606.ENSP00000287647	9606.ENSP00000378356	0	0	0	0	0.435	0	0	0.156	0.503
FANCD2	KIF2C	9606.ENSP00000287647	9606.ENSP00000361298	0	0	0	0	0.520	0	0	0.110	0.555
FANCD2	HELLS	9606.ENSP00000287647	9606.ENSP00000377601	0	0	0	0	0.550	0	0	0.071	0.565
